id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,adminLevel,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,assessmentType,operationStatus
#id+code,#operation+name,#country+name,#country+code,#adm1+name,#adm1+code,#adm2+name,#adm2+code,#adm+level,#affected+idps,#date+reported,#date+year+reported,#date+month+reported,#round+code,#assessment+type,#operation+status
16126626,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,593,2024-10-21T00:00:00,2024,10,55,BA,Active
16153153,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,25138,2024-10-21T00:00:00,2024,10,55,BA,Active
16144277,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,39871,2024-10-21T00:00:00,2024,10,55,BA,Active
16152951,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,2,1766,2024-10-21T00:00:00,2024,10,55,BA,Active
16144358,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,39924,2024-10-21T00:00:00,2024,10,55,BA,Active
16144196,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,150965,2024-10-21T00:00:00,2024,10,55,BA,Active
16152918,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,14311,2024-10-21T00:00:00,2024,10,55,BA,Active
16153023,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,6395,2024-10-21T00:00:00,2024,10,55,BA,Active
16153094,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,12414,2024-10-21T00:00:00,2024,10,55,BA,Active
16161661,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,12014,2024-10-21T00:00:00,2024,10,55,BA,Active
16161790,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,7710,2024-10-21T00:00:00,2024,10,55,BA,Active
16161871,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,66359,2024-10-21T00:00:00,2024,10,55,BA,Active
16161716,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,14844,2024-10-21T00:00:00,2024,10,55,BA,Active
16161717,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,14760,2024-10-24T00:00:00,2024,10,56,BA,Active
16161872,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,67168,2024-10-24T00:00:00,2024,10,56,BA,Active
16161791,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,7688,2024-10-24T00:00:00,2024,10,56,BA,Active
16161662,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,12066,2024-10-24T00:00:00,2024,10,56,BA,Active
16109420,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,44813,2024-10-24T00:00:00,2024,10,56,BA,Active
16153095,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,12380,2024-10-24T00:00:00,2024,10,56,BA,Active
16153024,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,6287,2024-10-24T00:00:00,2024,10,56,BA,Active
16152919,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,15288,2024-10-24T00:00:00,2024,10,56,BA,Active
16161613,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,25025,2024-10-24T00:00:00,2024,10,56,BA,Active
16144197,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,151077,2024-10-24T00:00:00,2024,10,56,BA,Active
16144359,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,40185,2024-10-24T00:00:00,2024,10,56,BA,Active
16152952,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,2,2294,2024-10-24T00:00:00,2024,10,56,BA,Active
16144278,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,40838,2024-10-24T00:00:00,2024,10,56,BA,Active
16135530,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,106953,2024-10-24T00:00:00,2024,10,56,BA,Active
16135611,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,27219,2024-10-24T00:00:00,2024,10,56,BA,Active
16135449,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,230,2024-10-24T00:00:00,2024,10,56,BA,Active
16126708,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,2331,2024-10-24T00:00:00,2024,10,56,BA,Active
16126546,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,770,2024-10-24T00:00:00,2024,10,56,BA,Active
16126627,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,593,2024-10-24T00:00:00,2024,10,56,BA,Active
16118072,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,16626,2024-10-24T00:00:00,2024,10,56,BA,Active
16109501,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,450,2024-10-24T00:00:00,2024,10,56,BA,Active
16100610,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,57114,2024-10-24T00:00:00,2024,10,56,BA,Active
16118153,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,27770,2024-10-24T00:00:00,2024,10,56,BA,Active
16117991,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,4023,2024-10-24T00:00:00,2024,10,56,BA,Active
16109574,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,142117,2024-10-24T00:00:00,2024,10,56,BA,Active
16101000,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,7326,2024-10-24T00:00:00,2024,10,56,BA,Active
16101001,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,7563,2024-10-28T00:00:00,2024,10,57,BA,Active
16109575,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,131885,2024-10-28T00:00:00,2024,10,57,BA,Active
16109421,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,45108,2024-10-28T00:00:00,2024,10,57,BA,Active
16117992,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,4203,2024-10-28T00:00:00,2024,10,57,BA,Active
16118154,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,26869,2024-10-28T00:00:00,2024,10,57,BA,Active
16100611,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,58908,2024-10-28T00:00:00,2024,10,57,BA,Active
16109502,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,450,2024-10-28T00:00:00,2024,10,57,BA,Active
16118073,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,16834,2024-10-28T00:00:00,2024,10,57,BA,Active
16126628,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,593,2024-10-28T00:00:00,2024,10,57,BA,Active
16126547,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,750,2024-10-28T00:00:00,2024,10,57,BA,Active
16126709,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,2329,2024-10-28T00:00:00,2024,10,57,BA,Active
16135450,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,241,2024-10-28T00:00:00,2024,10,57,BA,Active
16135612,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,27321,2024-10-28T00:00:00,2024,10,57,BA,Active
16161663,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,12808,2024-10-28T00:00:00,2024,10,57,BA,Active
16135531,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,108194,2024-10-28T00:00:00,2024,10,57,BA,Active
16144279,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,41355,2024-10-28T00:00:00,2024,10,57,BA,Active
16152953,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,2,2182,2024-10-28T00:00:00,2024,10,57,BA,Active
16144360,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,40052,2024-10-28T00:00:00,2024,10,57,BA,Active
16144198,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,152212,2024-10-28T00:00:00,2024,10,57,BA,Active
16161614,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,25192,2024-10-28T00:00:00,2024,10,57,BA,Active
16152920,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,20388,2024-10-28T00:00:00,2024,10,57,BA,Active
16153025,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,6963,2024-10-28T00:00:00,2024,10,57,BA,Active
16153096,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,12413,2024-10-28T00:00:00,2024,10,57,BA,Active
16161792,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,7786,2024-10-28T00:00:00,2024,10,57,BA,Active
16161873,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,67441,2024-10-28T00:00:00,2024,10,57,BA,Active
16161718,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,14706,2024-10-28T00:00:00,2024,10,57,BA,Active
16161719,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,14618,2024-10-31T00:00:00,2024,10,58,BA,Active
16161874,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,68120,2024-10-31T00:00:00,2024,10,58,BA,Active
16161793,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,7909,2024-10-31T00:00:00,2024,10,58,BA,Active
16161664,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,12773,2024-10-31T00:00:00,2024,10,58,BA,Active
16153097,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,12504,2024-10-31T00:00:00,2024,10,58,BA,Active
16153026,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,6968,2024-10-31T00:00:00,2024,10,58,BA,Active
16152921,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,21689,2024-10-31T00:00:00,2024,10,58,BA,Active
16161615,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,25260,2024-10-31T00:00:00,2024,10,58,BA,Active
16144199,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,154415,2024-10-31T00:00:00,2024,10,58,BA,Active
16144361,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,41481,2024-10-31T00:00:00,2024,10,58,BA,Active
16152954,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,2,2236,2024-10-31T00:00:00,2024,10,58,BA,Active
16144280,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,42297,2024-10-31T00:00:00,2024,10,58,BA,Active
16135532,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,107906,2024-10-31T00:00:00,2024,10,58,BA,Active
16135613,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,27157,2024-10-31T00:00:00,2024,10,58,BA,Active
16135451,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,233,2024-10-31T00:00:00,2024,10,58,BA,Active
16126710,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,2717,2024-10-31T00:00:00,2024,10,58,BA,Active
16126548,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,609,2024-10-31T00:00:00,2024,10,58,BA,Active
16126629,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,594,2024-10-31T00:00:00,2024,10,58,BA,Active
16118074,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,17093,2024-10-31T00:00:00,2024,10,58,BA,Active
16109503,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,450,2024-10-31T00:00:00,2024,10,58,BA,Active
16100612,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,58899,2024-10-31T00:00:00,2024,10,58,BA,Active
16118155,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,28632,2024-10-31T00:00:00,2024,10,58,BA,Active
16117993,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,4240,2024-10-31T00:00:00,2024,10,58,BA,Active
16109422,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,43300,2024-10-31T00:00:00,2024,10,58,BA,Active
16109576,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,133053,2024-10-31T00:00:00,2024,10,58,BA,Active
16101002,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,7495,2024-10-31T00:00:00,2024,10,58,BA,Active
16101003,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,7775,2024-11-03T00:00:00,2024,11,59,BA,Active
16109504,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,450,2024-11-03T00:00:00,2024,11,59,BA,Active
16100922,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,68729,2024-11-03T00:00:00,2024,11,59,BA,Active
16109577,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,131943,2024-11-03T00:00:00,2024,11,59,BA,Active
16109423,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,56786,2024-11-03T00:00:00,2024,11,59,BA,Active
16117994,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,4295,2024-11-03T00:00:00,2024,11,59,BA,Active
16118156,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,30342,2024-11-03T00:00:00,2024,11,59,BA,Active
16100613,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,60468,2024-11-03T00:00:00,2024,11,59,BA,Active
16118075,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,17574,2024-11-03T00:00:00,2024,11,59,BA,Active
16126630,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,578,2024-11-03T00:00:00,2024,11,59,BA,Active
16126549,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,663,2024-11-03T00:00:00,2024,11,59,BA,Active
16135614,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,28853,2024-11-03T00:00:00,2024,11,59,BA,Active
16135533,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,113263,2024-11-03T00:00:00,2024,11,59,BA,Active
16144281,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,43529,2024-11-03T00:00:00,2024,11,59,BA,Active
16152955,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,2,1999,2024-11-03T00:00:00,2024,11,59,BA,Active
16144362,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,41113,2024-11-03T00:00:00,2024,11,59,BA,Active
16144200,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,155789,2024-11-03T00:00:00,2024,11,59,BA,Active
16161616,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,26071,2024-11-03T00:00:00,2024,11,59,BA,Active
16152922,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,21557,2024-11-03T00:00:00,2024,11,59,BA,Active
16153027,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,6901,2024-11-03T00:00:00,2024,11,59,BA,Active
16153098,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,12491,2024-11-03T00:00:00,2024,11,59,BA,Active
16161665,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,15944,2024-11-03T00:00:00,2024,11,59,BA,Active
16161794,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,7884,2024-11-03T00:00:00,2024,11,59,BA,Active
16126711,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,2709,2024-11-03T00:00:00,2024,11,59,BA,Active
16135452,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,217,2024-11-03T00:00:00,2024,11,59,BA,Active
16161720,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,14885,2024-11-03T00:00:00,2024,11,59,BA,Active
16161721,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,14808,2024-11-06T00:00:00,2024,11,60,BA,Active
16161795,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,7929,2024-11-06T00:00:00,2024,11,60,BA,Active
16161666,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,15810,2024-11-06T00:00:00,2024,11,60,BA,Active
16153099,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,12481,2024-11-06T00:00:00,2024,11,60,BA,Active
16153028,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,7023,2024-11-06T00:00:00,2024,11,60,BA,Active
16152923,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,21960,2024-11-06T00:00:00,2024,11,60,BA,Active
16161617,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,21867,2024-11-06T00:00:00,2024,11,60,BA,Active
16144201,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,155462,2024-11-06T00:00:00,2024,11,60,BA,Active
16144363,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,41601,2024-11-06T00:00:00,2024,11,60,BA,Active
16152956,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,2,1480,2024-11-06T00:00:00,2024,11,60,BA,Active
16144282,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,49149,2024-11-06T00:00:00,2024,11,60,BA,Active
16135534,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,114573,2024-11-06T00:00:00,2024,11,60,BA,Active
16126712,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,2747,2024-11-06T00:00:00,2024,11,60,BA,Active
16135615,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,29173,2024-11-06T00:00:00,2024,11,60,BA,Active
16135453,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,195,2024-11-06T00:00:00,2024,11,60,BA,Active
16126550,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,663,2024-11-06T00:00:00,2024,11,60,BA,Active
16126631,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,578,2024-11-06T00:00:00,2024,11,60,BA,Active
16118076,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,17972,2024-11-06T00:00:00,2024,11,60,BA,Active
16118157,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,29959,2024-11-06T00:00:00,2024,11,60,BA,Active
16100614,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,61366,2024-11-06T00:00:00,2024,11,60,BA,Active
16109505,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,450,2024-11-06T00:00:00,2024,11,60,BA,Active
16117995,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,4160,2024-11-06T00:00:00,2024,11,60,BA,Active
16109424,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,54246,2024-11-06T00:00:00,2024,11,60,BA,Active
16109578,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,132399,2024-11-06T00:00:00,2024,11,60,BA,Active
16100923,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,69148,2024-11-06T00:00:00,2024,11,60,BA,Active
16101004,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,7981,2024-11-06T00:00:00,2024,11,60,BA,Active
16101005,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,8140,2024-11-10T00:00:00,2024,11,61,BA,Active
16100924,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,69686,2024-11-10T00:00:00,2024,11,61,BA,Active
16109579,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,132635,2024-11-10T00:00:00,2024,11,61,BA,Active
16109425,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,51953,2024-11-10T00:00:00,2024,11,61,BA,Active
16117996,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,4186,2024-11-10T00:00:00,2024,11,61,BA,Active
16109506,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,450,2024-11-10T00:00:00,2024,11,61,BA,Active
16100615,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,61762,2024-11-10T00:00:00,2024,11,61,BA,Active
16118158,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,31400,2024-11-10T00:00:00,2024,11,61,BA,Active
16118077,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,17534,2024-11-10T00:00:00,2024,11,61,BA,Active
16126632,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,544,2024-11-10T00:00:00,2024,11,61,BA,Active
16126551,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,663,2024-11-10T00:00:00,2024,11,61,BA,Active
16135454,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,195,2024-11-10T00:00:00,2024,11,61,BA,Active
16135616,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,29168,2024-11-10T00:00:00,2024,11,61,BA,Active
16126713,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,2763,2024-11-10T00:00:00,2024,11,61,BA,Active
16135535,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,114906,2024-11-10T00:00:00,2024,11,61,BA,Active
16144283,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,48953,2024-11-10T00:00:00,2024,11,61,BA,Active
16152957,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,2,1443,2024-11-10T00:00:00,2024,11,61,BA,Active
16144364,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,40982,2024-11-10T00:00:00,2024,11,61,BA,Active
16144202,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,160324,2024-11-10T00:00:00,2024,11,61,BA,Active
16161618,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,20532,2024-11-10T00:00:00,2024,11,61,BA,Active
16152924,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,22001,2024-11-10T00:00:00,2024,11,61,BA,Active
16153029,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,6901,2024-11-10T00:00:00,2024,11,61,BA,Active
16153100,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,12820,2024-11-10T00:00:00,2024,11,61,BA,Active
16161667,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,15919,2024-11-10T00:00:00,2024,11,61,BA,Active
16161796,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,8003,2024-11-10T00:00:00,2024,11,61,BA,Active
16161722,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,14634,2024-11-10T00:00:00,2024,11,61,BA,Active
16161797,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,7773,2024-11-13T00:00:00,2024,11,62,BA,Active
16161668,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,15653,2024-11-13T00:00:00,2024,11,62,BA,Active
16153101,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,12851,2024-11-13T00:00:00,2024,11,62,BA,Active
16161723,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,14542,2024-11-13T00:00:00,2024,11,62,BA,Active
16153030,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,6913,2024-11-13T00:00:00,2024,11,62,BA,Active
16152925,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,22198,2024-11-13T00:00:00,2024,11,62,BA,Active
16161619,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,20395,2024-11-13T00:00:00,2024,11,62,BA,Active
16144203,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,152387,2024-11-13T00:00:00,2024,11,62,BA,Active
16144365,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,42997,2024-11-13T00:00:00,2024,11,62,BA,Active
16152958,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,2,1409,2024-11-13T00:00:00,2024,11,62,BA,Active
16144284,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,49302,2024-11-13T00:00:00,2024,11,62,BA,Active
16135536,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,115568,2024-11-13T00:00:00,2024,11,62,BA,Active
16126714,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,2787,2024-11-13T00:00:00,2024,11,62,BA,Active
16135617,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,28612,2024-11-13T00:00:00,2024,11,62,BA,Active
16135455,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,187,2024-11-13T00:00:00,2024,11,62,BA,Active
